cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
60150639, 169392, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
779208346, 448689, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2337625039, 448689, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
31024011, 793462, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
180451918, 169392, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1624067266, 169392, 1, 15624, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2829030878, 59241, 1, 15626, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
4192125339, 59241, 1, 15626, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3344215128, 169392, 1, 15628, 2, 288, 0, 1, 0, false, 13-14&14-15, Offset
1442710793, 169392, 1, 15628, 2, 16418, 0, 19, 0, true, 13-14&14-15, Offset
3243867498, 525498, 2, 15628, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
577234503, 9285, 2, 15628, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1731703510, 9285, 2, 15628, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1141667903, 169392, 2, 15628, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3425003710, 169392, 1, 15629, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3623479103, 169392, 1, 15629, 65535, 288, 2, 52, 52, true, , Offset
1141667903, 356387, 1, 15629, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3623479334, 169392, 1, 15632, 65535, 288, 2, 50, 50, true, , Offset
1141667903, 207968, 1, 15632, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1685076539, 169392, 1, 15634, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1141667903, 250463, 1, 15634, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3369389687, 145228, 1, 15635, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
760262322, 169392, 1, 15635, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2280786967, 169392, 1, 15635, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3347213523, 169392, 1, 15635, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1141667903, 4714, 1, 15635, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1451705978, 169392, 1, 15635, 65535, 36, 1, 5, 6, false, 13-14, Unsolvable
4144043383, 169392, 1, 15635, 2, 288, 0, 46, 75, false, 13-14&14-15, Offset
3623449733, 763748, 1, 15636, 65535, 288, 2, 30, 30, true, , OneByte
2280431438, 763748, 1, 15637, 65535, 32, 2, 58, 5f, false, , OneByte
3623455541, 763748, 1, 15654, 65535, 34, 0, 6, 6, false, 14-15, Unsolvable
3623484944, 763748, 1, 15637, 65535, 34, 2, 6, 6, true, , OneByte
3623466332, 763748, 1, 15636, 65535, 288, 2, 0, 0, true, , OneByte
3623448413, 434017, 1, 15636, 2, 16418, 0, 58, 0, true, 13-14&14-15, Offset
3623445410, 763748, 1, 15637, 65535, 32, 2, 0, 0, true, , OneByte
1645617483, 44549, 1, 15647, 65535, 32, 2, 77, 5f, false, , OneByte
641885154, 44549, 1, 15647, 65535, 32, 0, 77, 5f, false, 14-15, Unsolvable
28810767, 44549, 1, 15647, 65535, 32, 0, 77, 0, false, 14-15, Unsolvable
2546268510, 44549, 1, 15647, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 44549, 1, 15639, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 44549, 1, 15639, 65535, 294, 2, 90, ff, true, , OneByte
2280400055, 763748, 1, 15642, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
1441997102, 434017, 1, 15645, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2546314842, 434017, 1, 15645, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
279216103, 921225, 1, 15648, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2512944931, 921225, 1, 15649, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
31024011, 410410, 1, 15649, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
2280487076, 921225, 1, 15649, 2, 288, 1, 4d, 4d, false, 13-14&14-15, Offset
31024011, 249495, 1, 15650, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
3623473361, 763748, 1, 15654, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
1645617483, 270265, 1, 15655, 65535, 32, 2, 5f, 5f, false, , OneByte
2546327019, 651637, 1, 15656, 65535, 32, 2, 5f, 73, false, , OneByte
3623455343, 419706, 1, 15656, 65535, 32, 2, 5f, 75, false, , OneByte
3623444882, 419706, 1, 15656, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
2546264649, 419706, 1, 15656, 65535, 288, 2, 0, 0, true, , OneByte
3343731315, 651637, 1, 15658, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
3344377290, 651637, 1, 15658, 65535, 32, 2, 0, 0, true, , OneByte
3623487320, 651637, 1, 15658, 65535, 294, 2, 30, ff, true, , OneByte
641885154, 270265, 1, 15660, 65535, 32, 0, 30, 5f, false, 14-15, Unsolvable
28810767, 270265, 1, 15660, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546268510, 270265, 1, 15660, 65535, 288, 2, 4, 0, true, , OneByte
3623449733, 419706, 1, 15662, 65535, 288, 2, 30, 30, true, , OneByte
3623455541, 419706, 1, 15662, 65535, 34, 0, 6, 6, false, 14-15, Unsolvable
3623484944, 419706, 1, 15662, 65535, 34, 2, 6, 6, true, , OneByte
3623466332, 419706, 1, 15662, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
3243867498, 274795, 1, 15662, 65535, 36, 0, 6, 6, false, 14-15, Unsolvable
577234503, 790932, 1, 15662, 65535, 36, 0, 6, 6, false, 14-15, Unsolvable
1731703510, 790932, 1, 15662, 65535, 36, 0, 6, 6, false, 14-15, Unsolvable
1141667903, 958561, 1, 15662, 65535, 36, 0, 6, 6, false, 14-15, Unsolvable
2280469355, 651637, 1, 15668, 65535, 294, 2, 90, ff, true, , OneByte
3623468114, 651637, 1, 15667, 65535, 511, 2, 41, 43, true, , OneByte
3623468114, 651637, 65537, 15668, 65535, 511, 2, 43, 53, true, , OneByte
3623454353, 270265, 1, 15671, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 270265, 1, 15671, 65535, 294, 2, 90, ff, true, , OneByte
282175114, 865742, 1, 15674, 65535, 32, 2, 41, 45, false, , OneByte
3623454353, 291826, 1, 15677, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 291826, 1, 15677, 65535, 294, 2, 90, ff, true, , OneByte
3623479664, 727509, 1, 15680, 65535, 288, 2, 41, 41, true, , OneByte
4144043383, 727509, 1, 15683, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
3623479334, 727509, 1, 15684, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 727509, 1, 15686, 65535, 288, 2, 51, 52, true, , OneByte
3344215128, 727509, 1, 15690, 65535, 288, 2, 1, 0, true, , OneByte
3623479664, 371678, 1, 15694, 65535, 288, 2, 41, 41, false, , OneByte
4144043383, 371678, 1, 15699, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 602343, 1, 15703, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 371678, 1, 15705, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 371678, 1, 15707, 65535, 288, 2, 51, 52, true, , OneByte
28810767, 763304, 3, 15718, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546268510, 763304, 3, 15718, 65535, 288, 2, 4, 0, true, , OneByte
3623454353, 763304, 3, 15719, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 763304, 3, 15719, 65535, 294, 2, 90, ff, true, , OneByte
3344013762, 30046, 1, 15720, 65535, 32, 2, 30, 73, false, , OneByte
3623455343, 745343, 1, 15720, 65535, 32, 2, 30, 75, false, , OneByte
3623444882, 745343, 1, 15720, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546264649, 745343, 1, 15720, 65535, 288, 2, 4, 0, true, , OneByte
3623449733, 745343, 1, 15720, 65535, 288, 2, 30, 30, true, , OneByte
3623455541, 745343, 1, 15720, 65535, 34, 0, 6, 6, false, 14-15, Unsolvable
3623484944, 745343, 1, 15720, 65535, 34, 2, 6, 6, true, , OneByte
3623466332, 745343, 1, 15720, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
1645617483, 645561, 1, 15726, 65535, 32, 2, 58, 5f, false, , OneByte
641885154, 645561, 1, 15726, 65535, 32, 0, 58, 5f, false, 14-15, Unsolvable
28810767, 645561, 1, 15726, 65535, 32, 0, 58, 0, false, 14-15, Unsolvable
2546268510, 645561, 1, 15726, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 645561, 1, 15726, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 645561, 1, 15726, 65535, 294, 2, 90, ff, true, , OneByte
3623454353, 1018334, 3, 15733, 65535, 288, 2, 8, 0, true, , OneByte
2546232870, 119590, 2, 15768, 2, 32, 0, 59, 0, false, 13-14&14-15, Offset
3623458478, 119590, 2, 15740, 65535, 511, 2, 59, 43, false, , OneByte
3623458478, 119590, 65538, 15740, 65535, 511, 2, 59, 4e, false, , OneByte
3623458478, 119590, 131074, 15740, 65535, 511, 2, 59, 4d, false, , OneByte
3623458478, 119590, 196610, 15735, 65535, 511, 2, 58, 58, true, 14-15, OneByte
3623458478, 119590, 262146, 15735, 65535, 511, 2, 58, 59, true, , OneByte
3623458478, 119590, 327682, 15740, 65535, 511, 2, 59, 49, false, , OneByte
3623458478, 119590, 393218, 15740, 65535, 511, 0, 59, 42, false, 14-15, Unsolvable
2280487076, 119590, 2, 15740, 65535, 288, 0, 59, 4d, false, 12-13, Unsolvable
2546232870, 82179, 2, 15736, 65535, 288, 0, 58, 0, false, 14-15, Unsolvable
3623458478, 82179, 2, 15750, 65535, 511, 2, 59, 43, false, , OneByte
3623458478, 82179, 65538, 15750, 65535, 511, 2, 59, 4e, false, , OneByte
3623458478, 82179, 131074, 15750, 65535, 511, 2, 59, 4d, false, , OneByte
3623458478, 82179, 196610, 15736, 65535, 511, 2, 58, 58, true, 14-15, OneByte
3623458478, 82179, 262146, 15736, 65535, 511, 2, 58, 59, true, , OneByte
3623458478, 82179, 327682, 15750, 65535, 511, 2, 59, 49, false, , OneByte
3623458478, 82179, 393218, 15750, 65535, 511, 0, 59, 42, false, 14-15, Unsolvable
2280487076, 82179, 2, 15750, 65535, 288, 0, 59, 4d, false, 12-13, Unsolvable
2280487076, 164150, 2, 15738, 65535, 288, 0, 59, 4d, false, 12-13, Unsolvable
3623454419, 1018334, 3, 15739, 65535, 294, 2, 90, ff, true, , OneByte
1645617483, 1032970, 1, 15742, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 1032970, 1, 15766, 65535, 32, 0, 59, 5f, false, 13-14, Unsolvable
28810767, 1032970, 1, 15766, 65535, 32, 0, 59, 0, false, 13-14, Unsolvable
2546268510, 1032970, 1, 15742, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 1032970, 1, 15742, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 1032970, 1, 15742, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 1032970, 2, 15742, 65535, 32, 2, 59, 5f, false, , OneByte
28810767, 1032970, 2, 15742, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546268510, 1032970, 2, 15742, 65535, 288, 2, 0, 0, false, , OneByte
3623454353, 1032970, 2, 15742, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 1032970, 2, 15742, 65535, 294, 2, 90, ff, true, , OneByte
2546327019, 119590, 1, 15743, 65535, 32, 2, 59, 73, false, , OneByte
3623455343, 935209, 1, 15743, 65535, 32, 2, 59, 75, false, , OneByte
3623444882, 935209, 1, 15772, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546264649, 935209, 1, 15743, 65535, 288, 2, 0, 0, true, , OneByte
1645617483, 27553, 1, 15745, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 27553, 1, 15779, 65535, 32, 0, 30, 5f, false, 13-14, Unsolvable
28810767, 27553, 1, 15779, 65535, 32, 0, 30, 0, false, 13-14, Unsolvable
2546268510, 27553, 1, 15745, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 27553, 1, 15776, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 27553, 1, 15776, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 27553, 2, 15776, 65535, 32, 2, 59, 5f, false, , OneByte
28810767, 27553, 2, 15780, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546268510, 27553, 2, 15776, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 27553, 2, 15745, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 27553, 2, 15745, 65535, 294, 2, 90, ff, true, , OneByte
2546232870, 216832, 1, 15878, 65535, 32, 0, 42, 0, false, 13-14, Unsolvable
3623458478, 216832, 1, 15783, 65535, 511, 2, 42, 43, true, , OneByte
3623458478, 216832, 65537, 15783, 65535, 511, 2, 42, 4e, true, , OneByte
3623458478, 216832, 131073, 15783, 65535, 511, 2, 42, 4d, true, , OneByte
3623458478, 216832, 196609, 15783, 65535, 511, 2, 42, 58, true, , OneByte
3623458478, 216832, 262145, 15746, 65535, 511, 2, 59, 59, true, 13-14, OneByte
3623458478, 216832, 327681, 15783, 65535, 511, 2, 42, 49, true, , OneByte
3623458478, 216832, 393217, 15746, 65535, 511, 2, 59, 42, true, , OneByte
1441259354, 108448, 1, 15746, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546394141, 108448, 1, 15791, 65535, 36, 2, ffffffe0, 1a, true, , OneByte
3623465573, 108448, 1, 15791, 65535, 511, 2, 41, 52, true, , OneByte
3623465573, 108448, 65537, 15791, 65535, 511, 2, 41, 51, true, , OneByte
3623465573, 108448, 131073, 15791, 65535, 511, 2, 41, 50, true, , OneByte
3623465573, 108448, 196609, 15791, 65535, 511, 2, 41, 4f, true, , OneByte
3623465573, 108448, 262145, 15746, 65535, 511, 2, 59, 41, true, , OneByte
3623465573, 108448, 327681, 15791, 65535, 511, 2, 41, 53, false, , OneByte
3623465573, 108448, 393217, 15791, 65535, 511, 2, 41, 54, true, , OneByte
3623465573, 108448, 458753, 15791, 65535, 511, 2, 41, 46, true, , OneByte
3623465573, 108448, 524289, 15791, 65535, 511, 2, 41, 44, true, , OneByte
3623465573, 108448, 589825, 15791, 65535, 511, 2, 41, 42, true, , OneByte
2280487076, 216832, 1, 15746, 65535, 288, 2, 59, 4d, true, , OneByte
1442106695, 119590, 1, 15747, 65535, 32, 2, 59, 73, false, , OneByte
3343731315, 119590, 1, 15807, 65535, 32, 0, 53, 0, false, 13-14, Unsolvable
3344377290, 119590, 1, 15805, 65535, 32, 2, 0, 0, true, , OneByte
3623487320, 119590, 1, 15805, 65535, 294, 2, 90, ff, true, , OneByte
3344013762, 119590, 1, 15805, 65535, 288, 0, 59, 73, false, 14-15, Unsolvable
3623455343, 719111, 1, 15805, 65535, 288, 0, 59, 75, false, 14-15, Unsolvable
3623444882, 719111, 1, 15805, 65535, 288, 0, 59, 0, false, 14-15, Unsolvable
2546264649, 719111, 1, 15805, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
2280469355, 119590, 1, 15805, 65535, 294, 2, 90, ff, true, , OneByte
3623468114, 119590, 1, 15748, 65535, 511, 2, 59, 43, true, , OneByte
3623468114, 119590, 65537, 15804, 65535, 511, 2, 43, 53, true, , OneByte
1645617483, 558009, 1, 15752, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 558009, 1, 15752, 65535, 32, 0, 59, 5f, false, 13-14, Unsolvable
28810767, 558009, 1, 15752, 65535, 32, 0, 59, 0, false, 13-14, Unsolvable
2546268510, 558009, 1, 15752, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 558009, 1, 15752, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 558009, 1, 15752, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 558009, 2, 15752, 65535, 32, 2, 59, 5f, false, , OneByte
28810767, 558009, 2, 15752, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546268510, 558009, 2, 15752, 65535, 288, 2, 0, 0, false, , OneByte
3623454353, 558009, 2, 15752, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 558009, 2, 15752, 65535, 294, 2, 90, ff, true, , OneByte
151029987, 993490, 1, 15753, 65535, 32, 2, 59, 47, false, , OneByte
3842195558, 907834, 1, 15813, 65535, 32, 2, 42, 45, true, , OneByte
1359269887, 628539, 1, 15753, 65535, 32, 2, 59, 42, true, , OneByte
4077809662, 628539, 1, 15814, 65535, 32, 2, 43, 49, false, , OneByte
2936652083, 907834, 1, 15817, 65535, 288, 0, 59, 70, false, 14-15, Unsolvable
220021658, 907834, 1, 15815, 65535, 32, 2, 59, 4c, false, , OneByte
151029987, 882886, 1, 15754, 65535, 32, 2, 59, 47, false, , OneByte
846525343, 907834, 1, 15825, 65535, 32, 2, 42, 55, false, , OneByte
2539576030, 907834, 1, 15825, 65535, 32, 2, 42, 4b, true, , OneByte
1381347794, 907834, 1, 15825, 65535, 32, 2, 42, 45, true, , OneByte
1645617483, 146357, 1, 15755, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 146357, 1, 15755, 65535, 32, 0, 59, 5f, false, 13-14, Unsolvable
28810767, 146357, 1, 15755, 65535, 32, 0, 59, 0, false, 13-14, Unsolvable
2546268510, 146357, 1, 15755, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 146357, 1, 15755, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 146357, 1, 15755, 65535, 294, 2, 90, ff, true, , OneByte
641885154, 146357, 2, 15755, 65535, 32, 2, 59, 5f, false, , OneByte
28810767, 146357, 2, 15755, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546268510, 146357, 2, 15755, 65535, 288, 2, 0, 0, false, , OneByte
3623454353, 146357, 2, 15755, 65535, 288, 2, 0, 0, false, , OneByte
3623454419, 146357, 2, 15755, 65535, 294, 2, 90, ff, true, , OneByte
3323760795, 1007072, 1, 15756, 65535, 32, 2, 59, 43, false, , OneByte
3623455343, 589925, 1, 15837, 65535, 32, 2, 30, 75, false, , OneByte
3623444882, 589925, 1, 15940, 65535, 32, 0, 32, 0, false, 13-14, Unsolvable
2546264649, 589925, 1, 15756, 65535, 288, 2, 0, 0, true, , OneByte
3344013762, 82179, 1, 15757, 65535, 288, 0, 59, 73, false, 14-15, Unsolvable
3623455343, 682786, 1, 15757, 65535, 288, 0, 59, 75, false, 14-15, Unsolvable
3623444882, 682786, 1, 15757, 65535, 288, 0, 59, 0, false, 14-15, Unsolvable
2546264649, 682786, 1, 15757, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
94058371, 907834, 1, 15758, 65535, 32, 2, 59, 4c, false, , OneByte
282175114, 907834, 1, 15759, 65535, 32, 2, 59, 45, false, , OneByte
282175114, 924175, 1, 15761, 65535, 32, 2, 59, 45, false, , OneByte
3842195558, 1007072, 2, 15764, 65535, 32, 2, 59, 45, false, , OneByte
1359269887, 725217, 2, 15764, 65535, 32, 2, 59, 42, true, , OneByte
3623449733, 935209, 1, 15768, 65535, 288, 2, 30, 30, true, , OneByte
2280431438, 935209, 1, 15770, 65535, 32, 2, 59, 5f, false, , OneByte
3623455541, 935209, 1, 15773, 65535, 34, 0, 6, 6, false, 14-15, Unsolvable
3623484944, 935209, 1, 15768, 65535, 34, 2, 5, 6, true, , OneByte
3623466332, 935209, 1, 15768, 65535, 288, 2, 0, 0, true, , OneByte
180451918, 1007072, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
60150639, 1007072, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
779208346, 725217, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
2337625039, 725217, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
4077809662, 725217, 2, 15768, 65535, 32, 2, 59, 49, true, , Offset
31024011, 119590, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
1141667903, 211846, 1, 15768, 65535, 36, 0, 6, 6, false, 13-14, Unsolvable
1624067266, 1007072, 1, 15768, 65535, 36, 2, 5, 6, true, , OneByte
3623445410, 935209, 1, 15770, 65535, 32, 2, 0, 0, true, , OneByte
1645617483, 347208, 1, 15771, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 347208, 1, 15771, 65535, 32, 0, 59, 5f, false, 14-15, Unsolvable
28810767, 347208, 1, 15771, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
2546268510, 347208, 1, 15771, 65535, 288, 2, 0, 0, false, , OneByte
3623454353, 347208, 1, 15771, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 347208, 1, 15771, 65535, 294, 2, 90, ff, true, , OneByte
3623473361, 935209, 1, 15773, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
2280502718, 896776, 1, 15781, 65535, 288, 0, 2, 0, false, 13-14, Unsolvable
3623461778, 896776, 1, 15781, 65535, 34, 2, 2, 1, true, , OneByte
3623477024, 896776, 1, 15781, 65535, 36, 2, 2, 2, true, , OneByte
2280496481, 896776, 1, 15781, 65535, 288, 2, 2, 2, true, , OneByte
2280496481, 896776, 2, 15782, 65535, 288, 2, 3, 3e, true, , OneByte
2280496481, 896776, 3, 15782, 65535, 288, 2, 4, 3e, true, , OneByte
2280496481, 896776, 4, 15782, 65535, 288, 2, 5, 3e, true, , OneByte
2280496481, 896776, 5, 15782, 65535, 288, 2, 6, 3e, true, , OneByte
2280496481, 896776, 6, 15868, 65535, 288, 2, 7, 9, false, , OneByte
2280496481, 896776, 7, 15868, 65535, 288, 2, 8, 9, false, , OneByte
2280496481, 896776, 8, 15782, 65535, 288, 2, 9, 3e, true, , OneByte
2280496481, 896776, 9, 15782, 65535, 288, 2, a, 3e, true, , OneByte
2280496481, 896776, 10, 15872, 65535, 288, 2, b, 11, false, , OneByte
2280496481, 896776, 11, 15872, 65535, 288, 2, c, 11, false, , OneByte
2280496481, 896776, 12, 15872, 65535, 288, 2, d, 11, false, , OneByte
2280496481, 896776, 13, 15872, 65535, 288, 2, e, 11, false, , OneByte
2280496481, 896776, 14, 15872, 65535, 288, 2, f, 11, false, , OneByte
2280496481, 896776, 15, 15872, 65535, 288, 2, 10, 11, false, , OneByte
2280496481, 896776, 16, 15870, 65535, 288, 2, 11, 26, true, , OneByte
1645617483, 958924, 1, 15783, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 958924, 1, 15879, 65535, 32, 0, 30, 5f, false, 14-15, Unsolvable
28810767, 958924, 1, 15881, 65535, 32, 0, 61, 0, false, 14-15, Unsolvable
2546268510, 958924, 1, 15783, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 958924, 1, 15783, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 958924, 1, 15783, 65535, 294, 2, 90, ff, true, , OneByte
2546327019, 216832, 1, 15784, 65535, 32, 2, 59, 73, false, , OneByte
3623455343, 841999, 1, 15884, 65535, 32, 2, 31, 75, false, , OneByte
3623444882, 841999, 1, 15884, 65535, 32, 0, 31, 0, false, 14-15, Unsolvable
2546264649, 841999, 1, 15784, 65535, 288, 2, 0, 0, true, , OneByte
1442106695, 216832, 1, 15788, 65535, 32, 2, 59, 73, false, , OneByte
3343731315, 216832, 1, 15787, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
3344377290, 216832, 1, 15892, 65535, 32, 2, 0, 0, true, , OneByte
3623487320, 216832, 1, 15892, 65535, 294, 2, 90, ff, true, , OneByte
2280469355, 216832, 1, 15892, 65535, 294, 2, 90, ff, true, , OneByte
3623468114, 216832, 1, 15787, 65535, 511, 2, 59, 43, true, , OneByte
3623468114, 216832, 65537, 15891, 65535, 511, 2, 43, 53, true, , OneByte
3623479664, 108448, 1, 15791, 65535, 288, 2, 41, 41, false, , OneByte
4144043383, 108448, 1, 15794, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
3623479334, 108448, 1, 15795, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 108448, 1, 15797, 65535, 288, 2, 51, 52, true, , OneByte
3344215128, 108448, 1, 15800, 65535, 288, 2, 1, 0, true, , OneByte
1645617483, 290889, 1, 15802, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 290889, 1, 15895, 65535, 32, 0, 30, 5f, false, 14-15, Unsolvable
28810767, 290889, 1, 15895, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546268510, 290889, 1, 15802, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 290889, 1, 15802, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 290889, 1, 15802, 65535, 294, 2, 90, ff, true, , OneByte
1645617483, 801780, 1, 15803, 65535, 32, 2, 59, 5f, false, , OneByte
641885154, 801780, 1, 15803, 65535, 32, 0, 59, 5f, false, 14-15, Unsolvable
28810767, 801780, 1, 15803, 65535, 32, 0, 59, 0, false, 14-15, Unsolvable
